withdrawal_id,case_id,transaction_id,account_id,amount,timestamp,atm_id,latitude,longitude,withdrawal_status,source_type
WDR-0000340,CASE-00336,TXN-0002865,ACC-00176,45950,2026-01-15T00:35:00.000Z,ATM-097,13.136297,80.17248,SUCCESS,SYNTHETIC
WDR-0000341,CASE-00336,TXN-0002865,ACC-00176,53110,2026-01-15T00:52:00.000Z,ATM-027,17.424769,78.529179,SUCCESS,SYNTHETIC
WDR-0000342,CASE-00339,TXN-0002890,ACC-00215,32535,2026-01-17T18:00:00.000Z,ATM-010,10.907645,76.949372,SUCCESS,SYNTHETIC
WDR-0000343,CASE-00339,TXN-0002890,ACC-00215,46383,2026-01-17T18:23:00.000Z,ATM-063,17.474796,78.422678,SUCCESS,SYNTHETIC
WDR-0000344,CASE-00349,TXN-0002966,ACC-00699,28778,2026-01-16T03:00:00.000Z,ATM-120,16.499386,80.638993,SUCCESS,SYNTHETIC
WDR-0000345,CASE-00349,TXN-0002966,ACC-00699,32591,2026-01-16T03:55:00.000Z,ATM-001,13.104943,80.259324,SUCCESS,SYNTHETIC
WDR-0000346,CASE-00349,TXN-0002966,ACC-00699,21599,2026-01-16T04:22:00.000Z,ATM-069,17.323597,78.595274,SUCCESS,SYNTHETIC
WDR-0000347,CASE-00351,TXN-0002980,ACC-00371,38566,2026-01-15T15:51:00.000Z,ATM-022,10.952892,76.912599,SUCCESS,SYNTHETIC
WDR-0000348,CASE-00351,TXN-0002980,ACC-00371,40653,2026-01-15T17:13:00.000Z,ATM-023,18.572897,73.935616,SUCCESS,SYNTHETIC
WDR-0000349,CASE-00351,TXN-0002980,ACC-00371,46881,2026-01-15T18:02:00.000Z,ATM-069,17.323597,78.595274,SUCCESS,SYNTHETIC
WDR-0000350,CASE-00352,TXN-0002989,ACC-00386,47344,2026-01-15T20:37:00.000Z,ATM-033,17.409623,78.574603,SUCCESS,SYNTHETIC
WDR-0000351,CASE-00352,TXN-0002989,ACC-00386,40568,2026-01-15T21:00:00.000Z,ATM-047,18.475504,73.768893,SUCCESS,SYNTHETIC
WDR-0000352,CASE-00353,TXN-0002996,ACC-00397,16283,2026-01-15T18:40:00.000Z,ATM-044,13.047088,77.637514,SUCCESS,SYNTHETIC
WDR-0000353,CASE-00353,TXN-0002996,ACC-00397,13732,2026-01-15T19:20:00.000Z,ATM-072,16.519612,80.602351,SUCCESS,SYNTHETIC
WDR-0000354,CASE-00354,TXN-0003006,ACC-00709,7244,2026-01-17T04:00:00.000Z,ATM-055,13.008656,80.304727,SUCCESS,SYNTHETIC
WDR-0000355,CASE-00354,TXN-0003006,ACC-00709,6653,2026-01-17T05:16:00.000Z,ATM-106,11.113057,76.983507,SUCCESS,SYNTHETIC
WDR-0000356,CASE-00361,TXN-0003061,ACC-00501,61190,2026-01-16T01:55:00.000Z,ATM-012,16.526511,80.544938,SUCCESS,SYNTHETIC
WDR-0000357,CASE-00361,TXN-0003061,ACC-00501,52542,2026-01-16T02:16:00.000Z,ATM-062,13.001358,77.677303,SUCCESS,SYNTHETIC
WDR-0000358,CASE-00362,TXN-0003071,ACC-00515,26524,2026-01-16T04:14:00.000Z,ATM-023,18.572897,73.935616,FAILED,SYNTHETIC
WDR-0000359,CASE-00362,TXN-0003071,ACC-00515,34621,2026-01-16T04:29:00.000Z,ATM-024,16.507959,80.582922,SUCCESS,SYNTHETIC
WDR-0000360,CASE-00362,TXN-0003071,ACC-00515,33638,2026-01-16T05:25:00.000Z,ATM-013,13.03143,80.174292,SUCCESS,SYNTHETIC
WDR-0000361,CASE-00363,TXN-0003078,ACC-00527,39991,2026-01-16T05:33:00.000Z,ATM-034,10.923868,77.004112,SUCCESS,SYNTHETIC
WDR-0000362,CASE-00363,TXN-0003078,ACC-00527,49746,2026-01-16T07:02:00.000Z,ATM-022,10.952892,76.912599,SUCCESS,SYNTHETIC
WDR-0000363,CASE-00367,TXN-0003112,ACC-00580,5540,2026-01-16T09:10:00.000Z,ATM-078,16.5164,80.667646,SUCCESS,SYNTHETIC
WDR-0000364,CASE-00367,TXN-0003112,ACC-00580,5136,2026-01-16T10:04:00.000Z,ATM-025,13.035226,80.225158,SUCCESS,SYNTHETIC
WDR-0000365,CASE-00368,TXN-0003123,ACC-00592,52474,2026-01-16T11:09:00.000Z,ATM-089,18.444311,73.937579,SUCCESS,SYNTHETIC
WDR-0000366,CASE-00368,TXN-0003123,ACC-00592,43830,2026-01-16T11:31:00.000Z,ATM-090,16.511849,80.722883,SUCCESS,SYNTHETIC
WDR-0000367,CASE-00368,TXN-0003123,ACC-00592,45443,2026-01-16T11:55:00.000Z,ATM-057,17.413359,78.571813,SUCCESS,SYNTHETIC
WDR-0000368,CASE-00371,TXN-0003147,ACC-00631,37955,2026-01-16T11:48:00.000Z,ATM-002,13.049142,77.631941,SUCCESS,SYNTHETIC
WDR-0000369,CASE-00371,TXN-0003147,ACC-00631,36283,2026-01-16T13:13:00.000Z,ATM-060,16.586214,80.619336,SUCCESS,SYNTHETIC
WDR-0000370,CASE-00373,TXN-0003167,ACC-00657,36590,2026-01-16T14:50:00.000Z,ATM-024,16.507959,80.582922,SUCCESS,SYNTHETIC
WDR-0000371,CASE-00373,TXN-0003167,ACC-00657,37906,2026-01-16T15:50:00.000Z,ATM-025,13.035226,80.225158,SUCCESS,SYNTHETIC
WDR-0000372,CASE-00373,TXN-0003167,ACC-00657,36589,2026-01-16T17:06:00.000Z,ATM-092,12.893851,77.620724,SUCCESS,SYNTHETIC
WDR-0000373,CASE-00376,TXN-0003194,ACC-00696,12054,2026-01-16T16:17:00.000Z,ATM-057,17.413359,78.571813,SUCCESS,SYNTHETIC
WDR-0000374,CASE-00376,TXN-0003194,ACC-00696,9458,2026-01-16T16:38:00.000Z,ATM-058,10.978603,77.020134,SUCCESS,SYNTHETIC
WDR-0000375,CASE-00376,TXN-0003194,ACC-00696,11560,2026-01-16T17:40:00.000Z,ATM-005,18.600804,73.85061,FAILED,SYNTHETIC
WDR-0000376,CASE-00384,TXN-0003262,ACC-00769,29902,2026-01-18T18:00:00.000Z,ATM-025,13.035226,80.225158,SUCCESS,SYNTHETIC
WDR-0000377,CASE-00384,TXN-0003262,ACC-00769,36323,2026-01-18T19:11:00.000Z,ATM-120,16.499386,80.638993,SUCCESS,SYNTHETIC
WDR-0000378,CASE-00390,TXN-0003309,ACC-00781,42594,2026-01-17T06:44:00.000Z,ATM-091,13.169491,80.259723,SUCCESS,SYNTHETIC
WDR-0000379,CASE-00390,TXN-0003309,ACC-00781,52339,2026-01-17T06:54:00.000Z,ATM-047,18.475504,73.768893,SUCCESS,SYNTHETIC
WDR-0000380,CASE-00392,TXN-0003328,ACC-00906,40309,2026-01-17T10:59:00.000Z,ATM-113,18.442334,73.806782,SUCCESS,SYNTHETIC
WDR-0000381,CASE-00392,TXN-0003328,ACC-00906,34202,2026-01-17T11:32:00.000Z,ATM-114,16.42681,80.548489,SUCCESS,SYNTHETIC
WDR-0000382,CASE-00392,TXN-0003328,ACC-00906,40605,2026-01-17T12:51:00.000Z,ATM-077,18.519358,73.881091,FAILED,SYNTHETIC
WDR-0000383,CASE-00397,TXN-0003378,ACC-00971,30271,2026-01-17T16:53:00.000Z,ATM-048,16.549479,80.606927,SUCCESS,SYNTHETIC
WDR-0000384,CASE-00397,TXN-0003378,ACC-00971,34925,2026-01-17T18:11:00.000Z,ATM-044,13.047088,77.637514,SUCCESS,SYNTHETIC
WDR-0000385,CASE-00398,TXN-0003389,ACC-00982,41559,2026-01-17T14:56:00.000Z,ATM-059,18.496848,73.775606,SUCCESS,SYNTHETIC
WDR-0000386,CASE-00398,TXN-0003389,ACC-00982,45676,2026-01-17T15:32:00.000Z,ATM-027,17.424769,78.529179,SUCCESS,SYNTHETIC
WDR-0000387,CASE-00401,TXN-0003419,ACC-01021,45111,2026-01-17T17:46:00.000Z,ATM-092,12.893851,77.620724,SUCCESS,SYNTHETIC
WDR-0000388,CASE-00401,TXN-0003419,ACC-01021,48059,2026-01-17T18:17:00.000Z,ATM-093,17.45267,78.42255,SUCCESS,SYNTHETIC
WDR-0000389,CASE-00401,TXN-0003419,ACC-01021,47700,2026-01-17T18:31:00.000Z,ATM-078,16.5164,80.667646,SUCCESS,SYNTHETIC
WDR-0000390,CASE-00403,TXN-0003434,ACC-01047,34495,2026-01-17T21:29:00.000Z,ATM-114,16.42681,80.548489,SUCCESS,SYNTHETIC
WDR-0000391,CASE-00403,TXN-0003434,ACC-01047,28471,2026-01-17T22:35:00.000Z,ATM-115,13.036717,80.257717,SUCCESS,SYNTHETIC
WDR-0000392,CASE-00403,TXN-0003434,ACC-01047,41199,2026-01-17T22:54:00.000Z,ATM-062,13.001358,77.677303,SUCCESS,SYNTHETIC
WDR-0000393,CASE-00406,TXN-0003462,ACC-01086,23671,2026-01-17T22:23:00.000Z,ATM-027,17.424769,78.529179,SUCCESS,SYNTHETIC
WDR-0000394,CASE-00406,TXN-0003462,ACC-01086,28077,2026-01-17T22:43:00.000Z,ATM-078,16.5164,80.667646,SUCCESS,SYNTHETIC
WDR-0000395,CASE-00409,TXN-0003486,ACC-01125,47618,2026-01-19T13:00:00.000Z,ATM-060,16.586214,80.619336,FAILED,SYNTHETIC
WDR-0000396,CASE-00409,TXN-0003486,ACC-01125,41267,2026-01-19T13:25:00.000Z,ATM-062,13.001358,77.677303,SUCCESS,SYNTHETIC
WDR-0000397,CASE-00411,TXN-0003502,ACC-01151,24912,2026-01-18T03:37:00.000Z,ATM-082,10.944047,76.998697,SUCCESS,SYNTHETIC
WDR-0000398,CASE-00411,TXN-0003502,ACC-01151,19428,2026-01-18T04:57:00.000Z,ATM-083,18.479529,73.774181,FAILED,SYNTHETIC
WDR-0000399,CASE-00412,TXN-0003511,ACC-01166,15764,2026-01-18T09:54:00.000Z,ATM-093,17.45267,78.42255,SUCCESS,SYNTHETIC
WDR-0000400,CASE-00412,TXN-0003511,ACC-01166,16708,2026-01-18T10:45:00.000Z,ATM-094,10.992522,76.965846,SUCCESS,SYNTHETIC
WDR-0000401,CASE-00412,TXN-0003511,ACC-01166,21437,2026-01-18T11:26:00.000Z,ATM-056,12.935505,77.53013,SUCCESS,SYNTHETIC
WDR-0000402,CASE-00414,TXN-0003530,ACC-00829,29840,2026-01-18T18:00:00.000Z,ATM-115,13.036717,80.257717,FAILED,SYNTHETIC
WDR-0000403,CASE-00414,TXN-0003530,ACC-00829,23790,2026-01-18T18:53:00.000Z,ATM-116,12.986728,77.642202,SUCCESS,SYNTHETIC
WDR-0000404,CASE-00414,TXN-0003530,ACC-00829,26362,2026-01-18T20:13:00.000Z,ATM-053,18.566475,73.900632,SUCCESS,SYNTHETIC
WDR-0000405,CASE-00417,TXN-0003559,ACC-01231,17498,2026-01-18T15:50:00.000Z,ATM-028,11.110925,76.865153,SUCCESS,SYNTHETIC
WDR-0000406,CASE-00417,TXN-0003559,ACC-01231,20102,2026-01-18T16:25:00.000Z,ATM-018,16.466482,80.636977,SUCCESS,SYNTHETIC
WDR-0000407,CASE-00418,TXN-0003570,ACC-01242,9787,2026-01-18T12:54:00.000Z,ATM-039,17.398816,78.578246,SUCCESS,SYNTHETIC
WDR-0000408,CASE-00418,TXN-0003570,ACC-01242,6796,2026-01-18T13:31:00.000Z,ATM-047,18.475504,73.768893,SUCCESS,SYNTHETIC
WDR-0000409,CASE-00419,TXN-0003577,ACC-00839,32334,2026-01-19T04:00:00.000Z,ATM-050,12.882201,77.589186,SUCCESS,SYNTHETIC
WDR-0000410,CASE-00419,TXN-0003577,ACC-00839,22825,2026-01-19T04:53:00.000Z,ATM-058,10.978603,77.020134,SUCCESS,SYNTHETIC
WDR-0000411,CASE-00420,TXN-0003586,ACC-00841,17374,2026-01-18T12:29:00.000Z,ATM-061,12.974796,80.322933,SUCCESS,SYNTHETIC
WDR-0000412,CASE-00420,TXN-0003586,ACC-00841,24726,2026-01-18T13:14:00.000Z,ATM-081,17.422245,78.425296,FAILED,SYNTHETIC
WDR-0000413,CASE-00427,TXN-0003644,ACC-01361,5598,2026-01-19T00:42:00.000Z,ATM-018,16.466482,80.636977,SUCCESS,SYNTHETIC
WDR-0000414,CASE-00427,TXN-0003644,ACC-01361,5440,2026-01-19T01:02:00.000Z,ATM-084,16.465235,80.547331,SUCCESS,SYNTHETIC
WDR-0000415,CASE-00431,TXN-0003673,ACC-00011,27902,2026-01-18T23:33:00.000Z,ATM-062,13.001358,77.677303,SUCCESS,SYNTHETIC
WDR-0000416,CASE-00431,TXN-0003673,ACC-00011,34942,2026-01-19T00:43:00.000Z,ATM-063,17.474796,78.422678,SUCCESS,SYNTHETIC
WDR-0000417,CASE-00431,TXN-0003673,ACC-00011,26801,2026-01-19T01:14:00.000Z,ATM-017,18.517703,73.924685,SUCCESS,SYNTHETIC
WDR-0000418,CASE-00432,TXN-0003682,ACC-00026,35175,2026-01-19T05:36:00.000Z,ATM-073,13.059524,80.25627,SUCCESS,SYNTHETIC
WDR-0000419,CASE-00432,TXN-0003682,ACC-00026,28184,2026-01-19T06:39:00.000Z,ATM-074,12.953638,77.63555,SUCCESS,SYNTHETIC
WDR-0000420,CASE-00432,TXN-0003682,ACC-00026,25536,2026-01-19T07:13:00.000Z,ATM-100,11.074176,77.06392,FAILED,SYNTHETIC
WDR-0000421,CASE-00433,TXN-0003693,ACC-00037,15030,2026-01-19T02:44:00.000Z,ATM-084,16.465235,80.547331,SUCCESS,SYNTHETIC
WDR-0000422,CASE-00433,TXN-0003693,ACC-00037,19398,2026-01-19T03:01:00.000Z,ATM-085,13.099758,80.206391,SUCCESS,SYNTHETIC
WDR-0000423,CASE-00433,TXN-0003693,ACC-00037,14441,2026-01-19T03:38:00.000Z,ATM-032,12.940898,77.590579,SUCCESS,SYNTHETIC
WDR-0000424,CASE-00434,TXN-0003700,ACC-00869,44990,2026-01-20T05:00:00.000Z,ATM-095,18.626988,73.85494,SUCCESS,SYNTHETIC
WDR-0000425,CASE-00434,TXN-0003700,ACC-00869,36674,2026-01-20T06:13:00.000Z,ATM-010,10.907645,76.949372,SUCCESS,SYNTHETIC
WDR-0000426,CASE-00435,TXN-0003710,ACC-00063,53136,2026-01-19T04:01:00.000Z,ATM-106,11.113057,76.983507,SUCCESS,SYNTHETIC
WDR-0000427,CASE-00435,TXN-0003710,ACC-00063,44907,2026-01-19T05:12:00.000Z,ATM-119,18.524317,73.84428,SUCCESS,SYNTHETIC
WDR-0000428,CASE-00436,TXN-0003718,ACC-00076,7056,2026-01-19T04:53:00.000Z,ATM-117,17.449586,78.549354,SUCCESS,SYNTHETIC
WDR-0000429,CASE-00436,TXN-0003718,ACC-00076,7115,2026-01-19T05:28:00.000Z,ATM-043,13.037646,80.259648,SUCCESS,SYNTHETIC
WDR-0000430,CASE-00440,TXN-0003752,ACC-00128,30633,2026-01-19T10:42:00.000Z,ATM-041,18.484532,73.877873,SUCCESS,SYNTHETIC
WDR-0000431,CASE-00440,TXN-0003752,ACC-00128,36698,2026-01-19T11:16:00.000Z,ATM-024,16.507959,80.582922,SUCCESS,SYNTHETIC
WDR-0000432,CASE-00442,TXN-0003773,ACC-00156,9215,2026-01-19T14:08:00.000Z,ATM-063,17.474796,78.422678,SUCCESS,SYNTHETIC
WDR-0000433,CASE-00442,TXN-0003773,ACC-00156,8264,2026-01-19T14:48:00.000Z,ATM-064,11.039665,76.953433,SUCCESS,SYNTHETIC
WDR-0000434,CASE-00442,TXN-0003773,ACC-00156,9004,2026-01-19T15:36:00.000Z,ATM-034,10.923868,77.004112,SUCCESS,SYNTHETIC
WDR-0000435,CASE-00443,TXN-0003784,ACC-00167,19066,2026-01-19T13:31:00.000Z,ATM-074,12.953638,77.63555,SUCCESS,SYNTHETIC
WDR-0000436,CASE-00443,TXN-0003784,ACC-00167,19313,2026-01-19T14:04:00.000Z,ATM-102,16.580335,80.725652,SUCCESS,SYNTHETIC
WDR-0000437,CASE-00444,TXN-0003794,ACC-00180,13332,2026-01-21T16:00:00.000Z,ATM-085,13.099758,80.206391,SUCCESS,SYNTHETIC
WDR-0000438,CASE-00444,TXN-0003794,ACC-00180,14178,2026-01-21T16:22:00.000Z,ATM-081,17.422245,78.425296,SUCCESS,SYNTHETIC
WDR-0000439,CASE-00445,TXN-0003805,ACC-00193,37877,2026-01-19T15:21:00.000Z,ATM-096,16.585286,80.723502,SUCCESS,SYNTHETIC
WDR-0000440,CASE-00445,TXN-0003805,ACC-00193,40066,2026-01-19T16:36:00.000Z,ATM-040,11.002278,76.97306,SUCCESS,SYNTHETIC
WDR-0000441,CASE-00446,TXN-0003813,ACC-00206,43690,2026-01-19T14:14:00.000Z,ATM-107,18.482853,73.932527,SUCCESS,SYNTHETIC
WDR-0000442,CASE-00446,TXN-0003813,ACC-00206,55521,2026-01-19T14:45:00.000Z,ATM-108,16.429551,80.618465,SUCCESS,SYNTHETIC
WDR-0000443,CASE-00446,TXN-0003813,ACC-00206,57247,2026-01-19T15:42:00.000Z,ATM-030,16.603505,80.568206,SUCCESS,SYNTHETIC
WDR-0000444,CASE-00448,TXN-0003830,ACC-00232,53631,2026-01-19T18:57:00.000Z,ATM-009,17.426055,78.511037,SUCCESS,SYNTHETIC
WDR-0000445,CASE-00448,TXN-0003830,ACC-00232,38688,2026-01-19T19:21:00.000Z,ATM-017,18.517703,73.924685,SUCCESS,SYNTHETIC
WDR-0000446,CASE-00452,TXN-0003869,ACC-00286,9534,2026-01-20T01:50:00.000Z,ATM-053,18.566475,73.900632,SUCCESS,SYNTHETIC
WDR-0000447,CASE-00452,TXN-0003869,ACC-00286,8952,2026-01-20T02:13:00.000Z,ATM-115,13.036717,80.257717,SUCCESS,SYNTHETIC
WDR-0000448,CASE-00454,TXN-0003886,ACC-00909,56681,2026-01-21T15:00:00.000Z,ATM-075,17.362673,78.450647,SUCCESS,SYNTHETIC
WDR-0000449,CASE-00454,TXN-0003886,ACC-00909,41002,2026-01-21T15:56:00.000Z,ATM-076,11.103841,76.91781,SUCCESS,SYNTHETIC
WDR-0000450,CASE-00454,TXN-0003886,ACC-00909,43219,2026-01-21T17:08:00.000Z,ATM-002,13.049142,77.631941,SUCCESS,SYNTHETIC
WDR-0000451,CASE-00459,TXN-0003927,ACC-00375,12220,2026-01-22T03:00:00.000Z,ATM-010,10.907645,76.949372,SUCCESS,SYNTHETIC
WDR-0000452,CASE-00459,TXN-0003927,ACC-00375,8649,2026-01-22T03:54:00.000Z,ATM-082,10.944047,76.998697,SUCCESS,SYNTHETIC
WDR-0000453,CASE-00461,TXN-0003942,ACC-00401,21396,2026-01-20T05:41:00.000Z,ATM-032,12.940898,77.590579,SUCCESS,SYNTHETIC
WDR-0000454,CASE-00461,TXN-0003942,ACC-00401,19900,2026-01-20T06:44:00.000Z,ATM-033,17.409623,78.574603,FAILED,SYNTHETIC
WDR-0000455,CASE-00461,TXN-0003942,ACC-00401,16733,2026-01-20T07:26:00.000Z,ATM-084,16.465235,80.547331,SUCCESS,SYNTHETIC
WDR-0000456,CASE-00463,TXN-0003958,ACC-00427,43338,2026-01-20T09:44:00.000Z,ATM-054,16.4453,80.62883,SUCCESS,SYNTHETIC
WDR-0000457,CASE-00463,TXN-0003958,ACC-00427,46230,2026-01-20T11:01:00.000Z,ATM-055,13.008656,80.304727,SUCCESS,SYNTHETIC
WDR-0000458,CASE-00463,TXN-0003958,ACC-00427,50432,2026-01-20T11:18:00.000Z,ATM-002,13.049142,77.631941,SUCCESS,SYNTHETIC
WDR-0000459,CASE-00464,TXN-0003964,ACC-00929,60986,2026-01-21T22:00:00.000Z,ATM-065,18.450885,73.757144,SUCCESS,SYNTHETIC
WDR-0000460,CASE-00464,TXN-0003964,ACC-00929,49153,2026-01-21T23:24:00.000Z,ATM-088,11.085374,76.94246,SUCCESS,SYNTHETIC
WDR-0000461,CASE-00465,TXN-0003973,ACC-00453,14162,2026-01-20T12:05:00.000Z,ATM-076,11.103841,76.91781,SUCCESS,SYNTHETIC
WDR-0000462,CASE-00465,TXN-0003973,ACC-00453,10654,2026-01-20T12:34:00.000Z,ATM-057,17.413359,78.571813,SUCCESS,SYNTHETIC
WDR-0000463,CASE-00466,TXN-0003984,ACC-00466,15666,2026-01-20T10:37:00.000Z,ATM-087,17.431651,78.577478,SUCCESS,SYNTHETIC
WDR-0000464,CASE-00466,TXN-0003984,ACC-00466,19456,2026-01-20T11:07:00.000Z,ATM-089,18.444311,73.937579,SUCCESS,SYNTHETIC
WDR-0000465,CASE-00468,TXN-0004003,ACC-00492,15656,2026-01-20T15:36:00.000Z,ATM-109,12.977093,80.179511,SUCCESS,SYNTHETIC
WDR-0000466,CASE-00468,TXN-0004003,ACC-00492,12778,2026-01-20T16:44:00.000Z,ATM-037,13.08717,80.341516,SUCCESS,SYNTHETIC
WDR-0000467,CASE-00471,TXN-0004026,ACC-00531,41603,2026-01-20T15:24:00.000Z,ATM-022,10.952892,76.912599,SUCCESS,SYNTHETIC
WDR-0000468,CASE-00471,TXN-0004026,ACC-00531,35379,2026-01-20T16:44:00.000Z,ATM-004,10.96691,76.983244,SUCCESS,SYNTHETIC
WDR-0000469,CASE-00472,TXN-0004038,ACC-00545,37878,2026-01-20T19:39:00.000Z,ATM-033,17.409623,78.574603,SUCCESS,SYNTHETIC
WDR-0000470,CASE-00472,TXN-0004038,ACC-00545,41013,2026-01-20T20:56:00.000Z,ATM-113,18.442334,73.806782,SUCCESS,SYNTHETIC
WDR-0000471,CASE-00484,TXN-0004124,ACC-00969,54939,2026-01-21T17:00:00.000Z,ATM-045,17.493683,78.572544,SUCCESS,SYNTHETIC
WDR-0000472,CASE-00484,TXN-0004124,ACC-00969,52078,2026-01-21T17:13:00.000Z,ATM-029,18.618022,73.84155,SUCCESS,SYNTHETIC
WDR-0000473,CASE-00485,TXN-0004131,ACC-00713,39067,2026-01-21T06:19:00.000Z,ATM-056,12.935505,77.53013,SUCCESS,SYNTHETIC
WDR-0000474,CASE-00485,TXN-0004131,ACC-00713,44586,2026-01-21T07:03:00.000Z,ATM-053,18.566475,73.900632,SUCCESS,SYNTHETIC
WDR-0000475,CASE-00487,TXN-0004148,ACC-00741,5769,2026-01-21T12:13:00.000Z,ATM-078,16.5164,80.667646,SUCCESS,SYNTHETIC
WDR-0000476,CASE-00487,TXN-0004148,ACC-00741,5159,2026-01-21T13:05:00.000Z,ATM-047,18.475504,73.768893,FAILED,SYNTHETIC
WDR-0000477,CASE-00488,TXN-0004157,ACC-00752,54183,2026-01-21T10:05:00.000Z,ATM-089,18.444311,73.937579,SUCCESS,SYNTHETIC
WDR-0000478,CASE-00488,TXN-0004157,ACC-00752,39142,2026-01-21T11:02:00.000Z,ATM-090,16.511849,80.722883,SUCCESS,SYNTHETIC
WDR-0000479,CASE-00488,TXN-0004157,ACC-00752,37588,2026-01-21T11:58:00.000Z,ATM-057,17.413359,78.571813,SUCCESS,SYNTHETIC
WDR-0000480,CASE-00493,TXN-0004201,ACC-00817,21088,2026-01-21T15:06:00.000Z,ATM-024,16.507959,80.582922,SUCCESS,SYNTHETIC
WDR-0000481,CASE-00493,TXN-0004201,ACC-00817,14678,2026-01-21T15:45:00.000Z,ATM-025,13.035226,80.225158,FAILED,SYNTHETIC
WDR-0000482,CASE-00493,TXN-0004201,ACC-00817,21007,2026-01-21T17:01:00.000Z,ATM-092,12.893851,77.620724,SUCCESS,SYNTHETIC
WDR-0000483,CASE-00494,TXN-0004208,ACC-00830,36435,2026-01-23T23:00:00.000Z,ATM-035,18.616071,73.807915,SUCCESS,SYNTHETIC
WDR-0000484,CASE-00494,TXN-0004208,ACC-00830,42434,2026-01-24T00:09:00.000Z,ATM-003,17.313459,78.49255,SUCCESS,SYNTHETIC
WDR-0000485,CASE-00497,TXN-0004234,ACC-00871,34163,2026-01-21T22:50:00.000Z,ATM-068,12.935652,77.491003,FAILED,SYNTHETIC
WDR-0000486,CASE-00497,TXN-0004234,ACC-00871,26121,2026-01-21T23:46:00.000Z,ATM-069,17.323597,78.595274,SUCCESS,SYNTHETIC
WDR-0000487,CASE-00497,TXN-0004234,ACC-00871,37625,2026-01-22T00:00:00.000Z,ATM-001,13.104943,80.259324,SUCCESS,SYNTHETIC
WDR-0000488,CASE-00498,TXN-0004245,ACC-00882,15509,2026-01-21T21:26:00.000Z,ATM-079,13.02449,80.23228,SUCCESS,SYNTHETIC
WDR-0000489,CASE-00498,TXN-0004245,ACC-00882,11623,2026-01-21T21:48:00.000Z,ATM-007,13.136762,80.22824,SUCCESS,SYNTHETIC
WDR-0000490,CASE-00501,TXN-0004266,ACC-00921,23724,2026-01-21T21:21:00.000Z,ATM-112,11.009374,77.001445,SUCCESS,SYNTHETIC
WDR-0000491,CASE-00501,TXN-0004266,ACC-00921,33839,2026-01-21T21:49:00.000Z,ATM-113,18.442334,73.806782,SUCCESS,SYNTHETIC
WDR-0000492,CASE-00501,TXN-0004266,ACC-00921,31026,2026-01-21T22:28:00.000Z,ATM-077,18.519358,73.881091,SUCCESS,SYNTHETIC
WDR-0000493,CASE-00503,TXN-0004285,ACC-00947,8368,2026-01-22T02:07:00.000Z,ATM-014,12.902452,77.65698,SUCCESS,SYNTHETIC
WDR-0000494,CASE-00503,TXN-0004285,ACC-00947,9185,2026-01-22T02:53:00.000Z,ATM-042,16.467251,80.698471,SUCCESS,SYNTHETIC
WDR-0000495,CASE-00504,TXN-0004292,ACC-00960,7119,2026-01-24T04:00:00.000Z,ATM-025,13.035226,80.225158,SUCCESS,SYNTHETIC
WDR-0000496,CASE-00504,TXN-0004292,ACC-00960,5852,2026-01-24T05:16:00.000Z,ATM-105,17.424818,78.453535,SUCCESS,SYNTHETIC
WDR-0000497,CASE-00507,TXN-0004318,ACC-01001,38067,2026-01-22T08:37:00.000Z,ATM-058,10.978603,77.020134,SUCCESS,SYNTHETIC
WDR-0000498,CASE-00507,TXN-0004318,ACC-01001,26482,2026-01-22T10:02:00.000Z,ATM-063,17.474796,78.422678,SUCCESS,SYNTHETIC
WDR-0000499,CASE-00509,TXN-0004332,ACC-01019,24474,2026-01-23T06:00:00.000Z,ATM-080,12.927332,77.555124,SUCCESS,SYNTHETIC
WDR-0000500,CASE-00509,TXN-0004332,ACC-01019,21989,2026-01-23T06:40:00.000Z,ATM-081,17.422245,78.425296,SUCCESS,SYNTHETIC
WDR-0000501,CASE-00509,TXN-0004332,ACC-01019,23417,2026-01-23T08:04:00.000Z,ATM-075,17.362673,78.450647,SUCCESS,SYNTHETIC
WDR-0000502,CASE-00510,TXN-0004339,ACC-01038,29300,2026-01-22T07:01:00.000Z,ATM-091,13.169491,80.259723,SUCCESS,SYNTHETIC
WDR-0000503,CASE-00510,TXN-0004339,ACC-01038,23880,2026-01-22T07:26:00.000Z,ATM-077,18.519358,73.881091,SUCCESS,SYNTHETIC
WDR-0000504,CASE-00514,TXN-0004369,ACC-01029,33824,2026-01-22T23:00:00.000Z,ATM-015,17.391674,78.382667,SUCCESS,SYNTHETIC
WDR-0000505,CASE-00514,TXN-0004369,ACC-01029,35405,2026-01-22T23:14:00.000Z,ATM-051,17.455829,78.405295,SUCCESS,SYNTHETIC
WDR-0000506,CASE-00516,TXN-0004386,ACC-01116,26093,2026-01-22T12:47:00.000Z,ATM-037,13.08717,80.341516,SUCCESS,SYNTHETIC
WDR-0000507,CASE-00516,TXN-0004386,ACC-01116,23885,2026-01-22T13:56:00.000Z,ATM-088,11.085374,76.94246,SUCCESS,SYNTHETIC
WDR-0000508,CASE-00517,TXN-0004394,ACC-01130,26888,2026-01-22T18:12:00.000Z,ATM-048,16.549479,80.606927,SUCCESS,SYNTHETIC
WDR-0000509,CASE-00517,TXN-0004394,ACC-01130,33292,2026-01-22T18:50:00.000Z,ATM-107,18.482853,73.932527,SUCCESS,SYNTHETIC
